,City,Country,Province,ID,POIID,distance
19369,Calgary,CA,AB,4786044,POI1,272074.4469756266
19370,Ottawa,CA,ON,4796444,POI3,166623.37254878855
19371,Toronto,CA,ON,4801187,POI3,506065.4727310251
19372,Edmonton,CA,AB,4801273,POI1,723.1998215635728
19373,Calgary,CA,AB,4818653,POI1,271723.71630075393
19374,Ajax,CA,ON,4821998,POI3,469955.0287579956
19375,Scarborough,CA,ON,4828324,POI3,495437.5044956918
19376,Sydney,CA,NS,4833871,POI4,258048.67333503952
19377,Etobicoke,CA,ON,4837691,POI3,514461.0192440745
19378,Toronto,CA,ON,4838028,POI3,504464.46273194544
19379,Saint John,CA,NB,4839073,POI4,225355.97478421242
19380,Yarmouth,CA,ON,4842524,POI3,678090.991748934
19381,London,CA,ON,4846898,POI3,679021.0448176109
19382,Edmonton,CA,AB,4853225,POI1,10959.589078950832
19383,Calgary,CA,AB,4866207,POI1,280881.7050409187
19384,Calgary,CA,AB,4878959,POI1,287855.51984121464
19385,Cambridge,CA,ON,4885161,POI3,586125.0758351708
19386,Scarborough,CA,ON,4897373,POI3,489221.03042818647
19387,Calgary,CA,AB,4910799,POI1,293643.7666138548
19388,Vancouver,CA,BC,4919914,POI1,816704.9374946863
19389,Calgary,CA,AB,4922844,POI1,284711.7970394977
19390,Calgary,CA,AB,4945341,POI1,285111.329598072
19391,Calgary,CA,AB,4996129,POI1,279673.63029724156
19392,Edmonton,CA,AB,5006187,POI1,5416.846823606217
19393,Toronto,CA,ON,5008183,POI3,505884.2720834127
19394,Markham,CA,ON,5049612,POI3,485734.2855574249
19395,Laval,CA,QC,5068925,POI3,19780.583728583188
19396,Sarnia,CA,ON,5074185,POI3,754754.7840365318
19397,Airdrie,CA,AB,5083918,POI1,251668.09158463916
19398,Kitchener,CA,ON,5090769,POI3,594709.544718911
19399,Mississauga,CA,ON,5094575,POI3,531567.3359549263
19400,Toronto,CA,ON,5109084,POI3,505896.3036249009
19401,Scarborough,CA,ON,5110867,POI3,490698.10796860984
19402,Saskatoon,CA,SK,5121308,POI1,480733.1830682342
19403,Lethbridge,CA,AB,5137103,POI1,431843.6242697141
19404,Edmonton,CA,AB,5138971,POI1,10250.533391230514
19405,Kamloops,CA,BC,5152019,POI1,565919.6741921728
19406,Thunder Bay,CA,ON,5162278,POI3,1228576.2695462904
19407,Mississauga,CA,ON,5162966,POI3,529056.6985416564
19408,Toronto,CA,ON,5164218,POI3,507925.9118333028
19409,Mississauga,CA,ON,5173931,POI3,528933.7177796273
19410,Toronto,CA,ON,5183703,POI3,504065.664231986
19411,Edmonton,CA,AB,5185643,POI1,14498.553571533934
19412,Cochrane,CA,AB,5194154,POI1,271065.55241578864
19413,Orangeville,CA,ON,5201583,POI3,545463.5028496074
19414,Montreal,CA,QC,5214799,POI3,15658.667744762986
19415,Calgary,CA,AB,5215062,POI1,279644.62855324126
19416,Cambridge,CA,ON,5216597,POI3,586792.0336648541
19417,Calgary,CA,AB,5219190,POI1,270288.5589635221
19418,Montréal,CA,QC,5255695,POI3,15953.388588335107
19419,Edmonton,CA,AB,5291202,POI1,10746.85869568755
19420,Sherwood Park,CA,AB,5302015,POI1,12634.3682858671
19421,Calgary,CA,AB,5308177,POI1,279644.62855324126
19422,Calgary,CA,AB,5308824,POI1,272074.4469756266
19423,Toronto,CA,ON,5336959,POI3,505672.1678149146
19424,Calgary,CA,AB,5350178,POI1,279644.62855324126
19425,Beloeil,CA,QC,5376475,POI3,29578.371071654736
19426,Oshawa,CA,ON,5383041,POI3,452193.9326075603
19427,Red Deer,CA,AB,5384122,POI1,142353.22243505597
19428,Saskatoon,CA,SK,5384735,POI1,484370.79398511024
19429,Oakville,CA,ON,5393733,POI3,544651.313300127
19430,Airdrie,CA,AB,5399030,POI1,251668.09158463916
19431,Mississauga,CA,ON,5408723,POI3,528933.7177796273
19432,Toronto,CA,ON,5411383,POI3,508482.320545066
19433,Brampton,CA,ON,5413689,POI3,527289.2446883661
19434,York,CA,ON,5435271,POI3,507336.1938530725
19435,Toronto,CA,ON,5437464,POI3,507925.9118333028
19436,Toronto,CA,ON,5437941,POI3,507590.1725237497
19437,Gatineau,CA,QC,5452093,POI3,164725.86660160022
19438,Toronto,CA,ON,5468337,POI3,507174.9434252782
19439,Whitefish Falls,CA,ON,5475273,POI3,639840.5606307995
19440,St Thomas,CA,ON,5504359,POI3,679918.3310963432
19441,Thornhill,CA,ON,5504459,POI3,496349.22110135347
19442,Waterloo,CA,ON,5513380,POI3,594261.172531066
19443,Brampton,CA,ON,5534232,POI3,528185.8325733772
19444,Thornhill,CA,ON,5543651,POI3,500869.7289600691
19445,Calgary,CA,AB,5548298,POI1,286097.5993062082
19446,Fort Mcmurray,CA,AB,5553587,POI1,377948.48191731
19447,Edmonton,CA,AB,5560902,POI1,8037.75717959488
19448,Calgary,CA,AB,5575135,POI1,296274.31081250653
19449,Ajax,CA,ON,5575183,POI3,470228.4528381498
19450,Calgary,CA,AB,5606264,POI1,295172.2121936632
19451,Burlington,CA,ON,5612720,POI3,557208.2227611061
19452,Kitchener,CA,ON,4525216,POI3,591769.0224737275
19453,Kitchener,CA,ON,4555741,POI3,594709.544718911
19454,Saint-Hubert,CA,QC,4558381,POI3,8487.971686294923
19455,Hornepayne,CA,ON,4566599,POI3,938008.8868501026
19456,Newmarket,CA,ON,4578590,POI3,492533.3200844091
19457,Calgary,CA,AB,4598364,POI1,281770.4190694496
19458,Ferrier,CA,AB,4600881,POI1,183538.34890162732
19459,Edmonton,CA,AB,4638315,POI1,3448.77921412327
19460,Sydney,CA,NS,4650255,POI4,257940.6060309254
19461,Caledon,CA,ON,4657411,POI3,533519.3713764643
19462,Gatineau,CA,QC,4671525,POI3,171303.04498038668
19463,Montréal,CA,QC,4679658,POI3,5191.104778261954
19464,Edmonton,CA,AB,4680219,POI1,15854.184852395432
19465,Calgary,CA,AB,4720047,POI1,285031.5165410274
19466,Calgary,CA,AB,4723660,POI1,272661.0350799358
19467,Calgary,CA,AB,4725113,POI1,277013.3529465776
19468,Calgary,CA,AB,4726896,POI1,275480.48624183034
19469,Oshawa,CA,ON,4738276,POI3,454928.8108273093
19470,Montréal,CA,QC,4753196,POI3,2130.894553568282
19471,Sainte-Foy,CA,QC,4759735,POI3,224565.45711961886
19472,Edmonton,CA,AB,4770954,POI1,6825.052545587253
19473,Calgary,CA,AB,4781366,POI1,280801.4662811323
19474,Newmarket,CA,ON,4783440,POI3,494323.4320347607
19475,Markham,CA,ON,4794930,POI3,490646.5228296027
19476,Nepean,CA,ON,4798198,POI3,168556.8286951452
19477,York,CA,ON,4800067,POI3,508277.81018431863
19478,Repentigny,CA,QC,4800568,POI3,29065.45571645986
19479,Vancouver,CA,BC,4804162,POI1,822414.3707113924
19480,Toronto,CA,ON,4808277,POI3,507590.1725237497
19481,Calgary,CA,AB,4848139,POI1,289915.6279634258
19482,Peace River,CA,AB,4865994,POI1,385696.0177176699
19483,Scarborough,CA,ON,4898839,POI3,493642.3765295182
19484,Rosemere,CA,QC,4903836,POI3,21522.538081833496
19485,Edmonton,CA,AB,4911115,POI1,15219.63523970582
19486,Mississauga,CA,ON,4929000,POI3,528504.6202081767
19487,Thornhill,CA,ON,4934488,POI3,496349.22110135347
19488,Ottawa,CA,ON,4941993,POI3,165918.97773540515
19489,Strathmore,CA,AB,4953063,POI1,285530.65335271077
19490,Edmonton,CA,AB,4965626,POI1,14365.216319768739
19491,Maple,CA,ON,4970329,POI3,505188.895870525
19492,Carbonear,CA,NL,4971365,POI4,813105.0603726095
19493,Edmonton,CA,AB,5008699,POI1,5397.256992292876
19494,Dundas,CA,ON,5013998,POI3,566077.1521060151
19495,Markham,CA,ON,5021907,POI3,491296.0298037255
19496,Toronto,CA,ON,5026422,POI3,507590.1725237497
19497,Calgary,CA,AB,5034959,POI1,271723.71630075393
19498,Scarborough,CA,ON,5037646,POI3,487717.6032837721
19499,Toronto,CA,ON,5038399,POI3,504496.7342478551
19500,Delta,CA,BC,5040398,POI1,815338.6118701
19501,Edmonton,CA,AB,5040797,POI1,6823.703547745261
19502,Outremont,CA,QC,5048788,POI3,2888.56069326465
19503,Wetaskiwin,CA,AB,5051068,POI1,79302.93521511451
19504,Brampton,CA,ON,5052166,POI3,523094.1867433666
19505,Toronto,CA,ON,5059725,POI3,504464.46273194544
19506,Toronto,CA,ON,5062167,POI3,503094.4150847173
19507,York,CA,ON,5074718,POI3,512101.9825243734
19508,Oakville,CA,ON,5102191,POI3,544651.313300127
19509,Edmonton,CA,AB,5112555,POI1,3134.944162273021
19510,Edmonton,CA,AB,5143044,POI1,4046.311808120119
19511,Calgary,CA,AB,5177544,POI1,279673.63029724156
19512,Dryden,CA,ON,5184274,POI1,1496315.7581252023
19513,Winnipeg,CA,MB,5215931,POI1,1188018.1619240171
19514,London,CA,ON,5221925,POI3,674525.4736130409
19515,Calgary,CA,AB,5222853,POI1,279591.5437461775
19516,Markham,CA,ON,5222904,POI3,492110.4086830144
19517,Calgary,CA,AB,5253678,POI1,272730.9273295543
19518,Mississauga,CA,ON,5269833,POI3,528504.6202081767
19519,Moncton,CA,NB,5275906,POI4,159081.2660534665
19520,Ottawa,CA,ON,5280593,POI3,165180.8953015325
19521,Burlington,CA,ON,5292299,POI3,555391.0495577928
19522,Pickering,CA,ON,5301302,POI3,473113.7575895718
19523,Toronto,CA,ON,5332212,POI3,499957.63022385864
19524,Edmonton,CA,AB,5342308,POI1,723.1998215635728
19525,Kingston,CA,ON,5355984,POI3,271225.0893398857
19526,Woodbridge,CA,ON,5367726,POI3,510891.01480208983
19527,Niagara Falls,CA,ON,5370515,POI3,515482.2629854136
19528,Toronto,CA,ON,5392622,POI3,501608.5394353158
19529,Calgary,CA,AB,5394477,POI1,272904.03940720944
19530,Toronto,CA,ON,5422313,POI3,505884.2720834127
19531,Thornhill,CA,ON,5434150,POI3,496349.22110135347
19532,Etobicoke,CA,ON,5449539,POI3,515193.2431451664
19533,Oshawa,CA,ON,5454670,POI3,454928.8108273093
19534,Surrey,CA,BC,5458876,POI1,806866.638156337
19535,Calgary,CA,AB,5463861,POI1,298385.48410589225
19536,Thunder Bay,CA,ON,5477833,POI3,1228576.2695462904
19537,Winnipeg,CA,MB,5481134,POI1,1197241.0366138986
19538,Woodbridge,CA,ON,5491907,POI3,513557.3437005724
19539,Toronto,CA,ON,5508244,POI3,503094.4150847173
19540,Calgary,CA,AB,5509420,POI1,279156.3647717873
19541,York,CA,ON,5511687,POI3,510313.9508964566
19542,Moncton,CA,NB,5515691,POI4,153205.609977907
19543,Cranberry Portage,CA,MB,5532443,POI1,796640.7375252342
19544,Calgary,CA,AB,5532705,POI1,284711.7970394977
19545,Edmonton,CA,AB,5533071,POI1,11151.614449630859
19546,Calgary,CA,AB,5535387,POI1,275840.6643288327
19547,Toronto,CA,ON,5536325,POI3,503094.4150847173
19548,Calgary,CA,AB,5542452,POI1,275905.3959119666
19549,Edmonton,CA,AB,5589383,POI1,11787.141911666764
19550,Toronto,CA,ON,5610158,POI4,8878283.153451804
19551,Calgary,CA,AB,4535757,POI1,272730.9273295543
19552,Vancouver,CA,BC,4543459,POI1,822315.2108553718
19553,Brantford,CA,ON,4546873,POI3,591560.3298000072
19554,Saint-Constant,CA,QC,4549413,POI3,17216.202015318653
19555,Guelph,CA,ON,4551302,POI3,574756.5039488532
19556,Windsor,CA,ON,4552278,POI3,835172.909814193
19557,Woodbridge,CA,ON,4593334,POI3,510891.01480208983
19558,Dorval,CA,QC,4599838,POI3,16858.705470505687
19559,Oakville,CA,ON,4604923,POI3,536874.0990194277
19560,Scarborough,CA,ON,4607059,POI3,487446.92194538977
19561,Ottawa,CA,ON,4609825,POI3,164621.87633867864
19562,Edmonton,CA,AB,4619445,POI1,10250.533391230514
19563,Wetaskiwin,CA,AB,4621509,POI1,79302.93521511451
19564,Toronto,CA,ON,4626504,POI3,508482.7813631094
19565,Spruce Grove,CA,AB,4629020,POI1,26169.692658239743
19566,Ajax,CA,ON,4637550,POI3,471028.5326568973
19567,Etobicoke,CA,ON,4642539,POI3,516090.3406186901
19568,Calgary,CA,AB,4668216,POI1,277013.3529465776
19569,Fort Mcmurray,CA,AB,4744155,POI1,377948.48191731
19570,Airdrie,CA,AB,4752110,POI1,253548.14397996673
19571,North York,CA,ON,4766323,POI3,506365.7388861923
19572,Calgary,CA,AB,4775980,POI1,273655.29708635306
19573,Alix,CA,AB,4784008,POI1,128739.62545870683
19574,Calgary,CA,AB,4800859,POI1,290063.4590592601
19575,Winnipeg,CA,MB,4815646,POI1,1186103.2355854448
19576,Beaumont,CA,AB,4817815,POI1,20540.544263982203
19577,Brampton,CA,ON,4824066,POI3,528638.4388997159
19578,Toronto,CA,ON,4825241,POI3,497629.8766489572
19579,Toronto,CA,ON,4829147,POI3,499597.2936919421
19580,Calgary,CA,AB,4838469,POI1,283338.0614957928
19581,Calgary,CA,AB,4863959,POI1,275905.3959119666
19582,Scarborough,CA,ON,4866669,POI3,485187.91696745175
19583,Niagara Falls,CA,ON,4896228,POI3,515997.24280325137
19584,Spruce Grove,CA,AB,4902221,POI1,26169.692658239743
19585,Langley,CA,BC,4911875,POI1,800756.7876524848
19586,Oakville,CA,ON,4914294,POI3,536874.0990194277
19587,Nose Creek,CA,AB,4925696,POI1,395860.6386582156
19588,Thunder Bay,CA,ON,4927761,POI3,1229935.4892657772
19589,Mississauga,CA,ON,4934899,POI3,526030.0787440059
19590,Scarborough,CA,ON,4947041,POI3,492771.32153968595
19591,Scarborough,CA,ON,4963532,POI3,489221.03042818647
19592,Mississauga,CA,ON,4966149,POI3,529090.9587448838
19593,Brampton,CA,ON,4971808,POI3,535855.0502602361
19594,Brossard,CA,QC,4971928,POI3,9197.935057817098
19595,Calgary,CA,AB,4993626,POI1,290326.4813685335
19596,Rimbey,CA,AB,4995504,POI1,114229.55507901835
19597,Mississauga,CA,ON,4998930,POI3,528933.7177796273
19598,Anjou,CA,QC,5012526,POI3,9843.742477736398
19599,Calgary,CA,AB,5017180,POI1,274905.0433268668
19600,Barrie,CA,ON,5028695,POI3,502645.50163232646
19601,Delta,CA,BC,5051957,POI1,817756.2972913777
19602,London,CA,ON,5052889,POI3,671561.0518418032
19603,Calgary,CA,AB,5061055,POI1,279515.93920420366
19604,Vancouver,CA,BC,5062715,POI1,813357.387784107
19605,Brandon,CA,MB,5066371,POI1,1016735.25826138
19606,Calgary,CA,AB,5071166,POI1,285031.5165410274
19607,Scarborough,CA,ON,5075370,POI3,485170.6915195354
19608,Windsor,CA,ON,5085955,POI3,830301.8286332301
19609,Red Deer,CA,AB,5086128,POI1,148047.4584614885
19610,Montréal,CA,QC,5089855,POI3,4853.819444560553
19611,Edmonton,CA,AB,5091914,POI1,11282.21259878557
19612,Whitby,CA,ON,5134505,POI3,458974.3785237726
19613,Edmonton,CA,AB,5154005,POI1,6522.267774718992
19614,Etobicoke,CA,ON,5172019,POI3,515028.9145469568
19615,Calgary,CA,AB,5173184,POI1,273655.29708635306
19616,Scarborough,CA,ON,5177223,POI3,489187.4098852684
19617,Edmonton,CA,AB,5191670,POI1,4452.572748717109
19618,Ottawa,CA,ON,5196501,POI3,165180.8953015325
19619,Waterloo,CA,ON,5212205,POI3,596931.9139426178
19620,Toronto,CA,ON,5216273,POI3,504464.46273194544
19621,Calgary,CA,AB,5227787,POI1,269471.0888336397
19622,Edmonton,CA,AB,5228656,POI1,15219.63523970582
19623,Montréal,CA,QC,5231909,POI3,2205.0525655979204
19624,Toronto,CA,ON,5266018,POI3,503488.69382248976
19625,Edmonton,CA,AB,5279580,POI1,11867.89409395888
19626,Mississauga,CA,ON,5282662,POI3,526635.6000944439
19627,Edmonton,CA,AB,5290869,POI1,11787.141911666764
19628,Calgary,CA,AB,5295933,POI1,290326.4813685335
19629,Calgary,CA,AB,5298421,POI1,277472.3140182742
19630,Edmonton,CA,AB,5323931,POI1,1739.447307427027
19631,Saint-Jérôme,CA,QC,5326176,POI3,60593.69094829906
19632,Edmonton,CA,AB,5327677,POI1,11726.804808651757
19633,Fort Mcmurray,CA,AB,5327749,POI1,379563.2534407575
19634,Edmonton,CA,AB,5335325,POI1,5220.485047670159
19635,Calgary,CA,AB,5337646,POI1,281000.90732290887
19636,Ottawa,CA,ON,5341385,POI3,171656.3533897648
19637,Toronto,CA,ON,5352385,POI3,504464.46273194544
19638,Airdrie,CA,AB,5354755,POI1,251668.09158463916
19639,Ottawa,CA,ON,5375952,POI3,174452.74830875397
19640,Vancouver,CA,BC,5379304,POI1,821903.9241801865
19641,Edmonton,CA,AB,5385470,POI1,3645.892237987
19642,Stouffville,CA,ON,5392741,POI3,482360.64857500524
19643,Halifax,CA,NS,5419013,POI4,70629.59965178987
19644,Calgary,CA,AB,5423017,POI1,296556.20383557904
19645,Fort Mackay,CA,AB,5430279,POI1,434483.7427349254
19646,York,CA,ON,5439535,POI3,513422.4059495814
19647,Brooks,CA,AB,5448069,POI1,348082.98221399577
19648,Maple Ridge,CA,BC,5450886,POI1,787282.5417168896
19649,Vancouver,CA,BC,5452594,POI1,856247.4702903714
19650,Maple Ridge,CA,BC,5484504,POI1,795979.7550702746
19651,Langley,CA,BC,5496368,POI1,805268.9902270383
19652,Toronto,CA,ON,5509117,POI3,505728.2087703003
19653,Dryden,CA,ON,5514644,POI1,1478750.2645232577
19654,Toronto,CA,ON,5523212,POI3,509324.1287487023
19655,Edmonton,CA,AB,5528276,POI1,14408.201248809439
19656,Edmonton,CA,AB,5529583,POI1,8727.918309946166
19657,Calgary,CA,AB,5546689,POI1,277697.18937362963
19658,Etobicoke,CA,ON,5548664,POI3,516090.3406186901
19659,Saint Catharines,CA,ON,5569566,POI3,522019.302021386
19660,Milton,CA,ON,5575234,POI3,547877.2685732964
19661,Calgary,CA,AB,5575847,POI1,283526.6400944849
19662,Calgary,CA,AB,5589674,POI1,292994.966213556
19663,Toronto,CA,ON,5600058,POI3,503727.5302843575
19664,Edmonton,CA,AB,5603579,POI1,8727.918309946166
19665,London,CA,ON,4519930,POI3,671561.0518418032
19666,Rocky Mountain House,CA,AB,4526775,POI1,160922.04710609847
19667,Saskatoon,CA,SK,4534942,POI1,480734.4500350777
19668,Kitchener,CA,ON,4552474,POI3,595620.6479676313
19669,Fort Mcmurray,CA,AB,4559173,POI1,377823.78798634437
19670,Sudbury,CA,ON,4560204,POI3,580412.7402865927
19671,Thunder Bay,CA,ON,4565712,POI3,1230597.645811437
19672,Thunder Bay,CA,ON,4572243,POI3,1230805.6247722208
19673,Milton,CA,ON,4589060,POI3,548024.548521941
19674,Gatineau,CA,QC,4591986,POI3,160762.58246982048
19675,Red Deer,CA,AB,4598492,POI1,143168.5550554199
19676,Harrison Hot Springs,CA,BC,4625261,POI1,743408.1557295879
19677,Toronto,CA,ON,4631465,POI3,505622.6237891154
19678,Nepean,CA,ON,4646152,POI3,173138.74570015035
19679,Ottawa,CA,ON,4647562,POI3,164621.87633867864
19680,Calgary,CA,AB,4648901,POI1,267310.14063979866
19681,Kitchener,CA,ON,4671931,POI3,597378.7433319631
19682,Fort Mcmurray,CA,AB,4680486,POI1,377948.48191731
19683,Edmonton,CA,AB,4681548,POI1,1940.768656671209
19684,Edmonton,CA,AB,4686352,POI1,1940.768656671209
19685,Oshawa,CA,ON,4699904,POI3,456079.1255377409
19686,Calgary,CA,AB,4708655,POI1,283526.6400944849
19687,Toronto,CA,ON,4712414,POI3,503389.25493558455
19688,Calgary,CA,AB,4732891,POI1,273655.29708635306
19689,Calgary,CA,AB,4748966,POI1,267310.14063979866
19690,Richmond Hill,CA,ON,4762596,POI3,495727.55826471647
19691,Three Hills,CA,AB,4762830,POI1,205942.69074210094
19692,Woodstock,CA,ON,4763919,POI3,629131.2613086619
19693,Halifax,CA,NS,4765565,POI4,68992.80548168362
19694,Airdrie,CA,AB,4769440,POI1,253548.14397996673
19695,Edmonton,CA,AB,4785253,POI1,5416.846823606217
19696,Brampton,CA,ON,4816876,POI3,526843.6482894233
19697,Montréal,CA,QC,4818919,POI3,9929.664626977028
19698,Oakville,CA,ON,4821649,POI3,536940.3492933582
19699,Calgary,CA,AB,4823714,POI1,281194.00714822346
19700,Calgary,CA,AB,4831933,POI1,292339.84736864694
19701,York,CA,ON,4842629,POI3,512373.0909895646
19702,Wetaskiwin,CA,AB,4848118,POI1,65687.15878091278
19703,Saint-Laurent,CA,QC,4856717,POI3,9462.858969096713
19704,Saskatoon,CA,SK,4859421,POI1,486335.3993695028
19705,Calgary,CA,AB,4865015,POI1,290326.4813685335
19706,York,CA,ON,4877051,POI3,512101.9825243734
19707,Saskatoon,CA,SK,4907878,POI1,480734.4500350777
19708,Ponoka,CA,AB,4908913,POI1,96940.4225216267
19709,Edmonton,CA,AB,4908974,POI1,8318.74456983267
19710,Leduc,CA,AB,4920902,POI1,31373.21467529517
19711,Kanata,CA,ON,4946978,POI3,179969.05751047397
19712,Ottawa,CA,ON,4948401,POI3,170830.1069921832
19713,Calgary,CA,AB,4977364,POI1,271722.6113744344
19714,Wiarton,CA,ON,4986550,POI3,590047.1869361013
19715,Calgary,CA,AB,4997267,POI1,285111.329598072
19716,Calgary,CA,AB,5000077,POI1,281827.9602381364
19717,Newmarket,CA,ON,5003794,POI3,492269.21183459094
19718,Sherwood Park,CA,AB,5006453,POI1,15629.890824899026
19719,Strathmore,CA,AB,5030089,POI1,277988.4016464254
19720,Edmonton,CA,AB,5036876,POI1,6569.83469131686
19721,Spruce Grove,CA,AB,5038085,POI1,27049.205385057536
19722,Beausejour,CA,MB,5039891,POI1,1226028.307356608
19723,Saskatoon,CA,SK,5041227,POI1,480734.4500350777
19724,Trois-Rivières-Ouest,CA,QC,5043264,POI3,116191.63277791115
19725,Canmore,CA,AB,5074877,POI1,300512.0009593372
19726,Calgary,CA,AB,5082682,POI1,298385.48410589225
19727,Edmonton,CA,AB,5094200,POI1,5400.440647048924
19728,Saint Catharines,CA,ON,5096407,POI3,518357.1169790275
19729,Montréal,CA,QC,5102635,POI3,5135.324382418466
19730,Sherwood Park,CA,AB,5108993,POI1,12858.57492815147
19731,Toronto,CA,ON,5111410,POI3,503968.9777456062
19732,Ponoka,CA,AB,5123426,POI1,96880.2698319202
19733,Kanata,CA,ON,5124798,POI3,179969.05751047397
19734,Etobicoke,CA,ON,5146298,POI3,517304.9875858602
19735,Saint-Eustache,CA,QC,5155193,POI3,27498.58358218466
19736,London,CA,ON,5158703,POI3,680463.0539861632
19737,Belleville,CA,ON,5159954,POI3,327355.04435619287
19738,Edmonton,CA,AB,5160999,POI1,1034.3902455356108
19739,Lindsay,CA,ON,5167804,POI3,427282.7396044302
19740,Calgary,CA,AB,5168380,POI1,284711.7970394977
19741,Edmonton,CA,AB,5189808,POI1,5416.846823606217
19742,Calgary,CA,AB,5229274,POI1,279644.62855324126
19743,Calgary,CA,AB,5243329,POI1,279673.63029724156
19744,Markham,CA,ON,5271883,POI3,485083.87994231173
19745,Edmonton,CA,AB,5294533,POI1,9797.752036448222
19746,Scarborough,CA,ON,5298923,POI3,489221.03042818647
19747,Thornhill,CA,ON,5299630,POI3,496349.22110135347
19748,Etobicoke,CA,ON,5311551,POI3,518025.53435540735
19749,Toronto,CA,ON,5326865,POI3,505792.8548247167
19750,North York,CA,ON,5331412,POI3,512674.7988624561
19751,Calgary,CA,AB,5348037,POI1,285111.329598072
19752,Buena Vista,CA,SK,5363058,POI1,642903.2697222363
19753,Richmond Hill,CA,ON,5366959,POI3,498563.62463267625
19754,Calgary,CA,AB,5389336,POI1,277313.8001630848
19755,Toronto,CA,ON,5392222,POI3,507590.1725237497
19756,Toronto,CA,ON,5402627,POI3,507925.9118333028
19757,Etobicoke,CA,ON,5415697,POI3,516090.3406186901
19758,Calgary,CA,AB,5442964,POI1,282549.1872160291
19759,Thunder Bay,CA,ON,5452461,POI3,1231655.7042597486
19760,Brampton,CA,ON,5457761,POI3,525206.3264090111
19761,Timmins,CA,ON,5459675,POI3,674886.41797491
19762,Calgary,CA,AB,5462489,POI1,281416.63429352944
19763,Toronto,CA,ON,5466502,POI3,503094.4150847173
19764,Calgary,CA,AB,5496981,POI1,268461.1189792017
19765,Toronto,CA,ON,5512246,POI3,508070.21124906756
19766,Toronto,CA,ON,5538400,POI3,503723.28416426067
19767,Kitchener,CA,ON,5543268,POI3,597378.7433319631
19768,Winnipeg,CA,MB,5581581,POI1,1195731.7914727575
19769,North Vancouver,CA,BC,5606532,POI1,812713.3404987524
19770,Edmonton,CA,AB,5613495,POI1,9210.805772473175
19771,Windsor,CA,ON,4519038,POI3,840753.4890680128
19772,Toronto,CA,ON,4540255,POI3,504015.2600575499
19773,Burlington,CA,ON,4553647,POI3,551944.2102826621
19774,Renfrew,CA,ON,4565472,POI3,243132.73957286222
19775,Mississauga,CA,ON,4567389,POI3,535377.5862489444
19776,Saint-Nicolas,CA,QC,4578648,POI3,219461.5261330221
19777,Red Deer,CA,AB,4596054,POI1,143234.94449432904
19778,Laval,CA,QC,4617636,POI3,10687.520945349577
19779,Edmonton,CA,AB,4638003,POI1,5347.118564189268
19780,Edmonton,CA,AB,4638484,POI1,6950.404756471404
19781,Sydney,CA,NS,4646438,POI4,255369.1638747465
19782,Milton,CA,ON,4685764,POI3,545949.3713283942
19783,Calgary,CA,AB,4686046,POI1,293678.25854833255
19784,York,CA,ON,4691053,POI3,512101.9825243734
19785,Calgary,CA,AB,4698473,POI1,294869.1876192902
19786,Kingston,CA,ON,4715142,POI3,275722.8082277528
19787,Winnipeg,CA,MB,4717337,POI1,1196863.6515170913
19788,Calgary,CA,AB,4726009,POI1,296199.8957494046
19789,Calgary,CA,AB,4728017,POI1,272661.0350799358
19790,Spruce Grove,CA,AB,4735785,POI1,28645.19977401649
19791,Ottawa,CA,ON,4781557,POI3,160614.0594730807
19792,Kingston,CA,ON,4800265,POI3,269740.6912064696
19793,Calgary,CA,AB,4804761,POI1,273655.29708635306
19794,Kitchener,CA,ON,4821017,POI3,594186.9470514982
19795,London,CA,ON,4837453,POI3,674211.2278398045
19796,Kitchener,CA,ON,4850979,POI3,597378.7433319631
19797,Scarborough,CA,ON,4853195,POI3,487446.92194538977
19798,Edmonton,CA,AB,4865160,POI1,650.1090810577579
19799,Niagara Falls,CA,ON,4867842,POI3,516622.15608131373
19800,Toronto,CA,ON,4867904,POI3,503094.4150847173
19801,Calgary,CA,AB,4882099,POI1,285173.110158529
19802,Brantford,CA,ON,4883207,POI3,591560.3298000072
19803,Beaumont,CA,AB,4904547,POI1,22248.99993207339
19804,Calgary,CA,AB,4915701,POI1,277472.3140182742
19805,Sherwood Park,CA,AB,4915896,POI1,14246.316143826842
19806,Fort Mcmurray,CA,AB,4917392,POI1,377948.48191731
19807,Sudbury,CA,ON,4919588,POI3,580412.7402865927
19808,Edmonton,CA,AB,4923717,POI1,2537.5887138520343
19809,Markham,CA,ON,4926979,POI3,485476.15191107005
19810,Edmonton,CA,AB,4931284,POI1,11787.141911666764
19811,Mississauga,CA,ON,4934994,POI3,526030.0787440059
19812,Mississauga,CA,ON,4952062,POI3,526635.6000944439
19813,Barrie,CA,ON,4992442,POI3,496630.19514785806
19814,Moncton,CA,NB,4992619,POI4,153105.5490511525
19815,Toronto,CA,ON,5007095,POI3,505406.5546739611
19816,Saskatoon,CA,SK,5016913,POI1,488849.38082846504
19817,Calgary,CA,AB,5023129,POI1,283663.6401487658
19818,Edmonton,CA,AB,5023545,POI1,3216.0347107035377
19819,Ponoka,CA,AB,5038151,POI1,96880.2698319202
19820,Toronto,CA,ON,5038488,POI3,504496.7342478551
19821,Saint-Laurent,CA,QC,5038674,POI3,9462.858969096713
19822,Vancouver,CA,BC,5042444,POI1,818347.8006773398
19823,Gatineau,CA,QC,5043890,POI3,171303.04498038668
